id,prop,structure
mb-dielectric-1296,1.8274754900317176,"System
1.0
8.24236403 0.0 0.0
0.0 9.01139743 -2.77944565
0.0 -0.42062683 11.99352615
O Br 
24 16 
direct
0.09528729 0.57001213 0.89857931 O
0.59528729 0.92998787 0.10142069 O
0.90471271 0.42998787 0.10142069 O
0.40471271 0.07001213 0.89857931 O
0.22981696 0.68491461 0.74215853 O
0.72981696 0.81508539 0.25784147 O
0.77018304 0.31508539 0.25784147 O
0.27018304 0.18491461 0.74215853 O
0.42637693 0.51513162 0.84456262 O
0.92637693 0.98486838 0.15543738 O
0.57362307 0.48486838 0.15543738 O
0.07362307 0.01513162 0.84456262 O
0.16269127 0.87419025 0.54159789 O
0.66269127 0.62580975 0.45840211 O
0.83730873 0.12580975 0.45840211 O
0.33730873 0.37419025 0.54159789 O
0.16884292 0.20700812 0.33720004 O
0.66884292 0.29299188 0.66279996 O
0.83115708 0.79299188 0.66279996 O
0.33115708 0.70700812 0.33720004 O
0.45442969 0.10836102 0.41183586 O
0.95442969 0.39163898 0.58816414 O
0.54557031 0.89163898 0.58816414 O
0.04557031 0.60836102 0.41183586 O
0.50330278 0.69237782 0.95150236 Br
0.00330278 0.80762218 0.04849764 Br
0.49669722 0.30762218 0.04849764 Br
0.99669722 0.19237782 0.95150236 Br
0.21400246 0.5336793 0.78050701 Br
0.71400246 0.9663207 0.21949299 Br
0.78599754 0.4663207 0.21949299 Br
0.28599754 0.0336793 0.78050701 Br
0.19677871 0.739871 0.21894233 Br
0.69677871 0.760129 0.78105767 Br
0.80322129 0.260129 0.78105767 Br
0.30322129 0.239871 0.21894233 Br
0.21297479 0.69796081 0.46961692 Br
0.71297479 0.80203919 0.53038308 Br
0.78702521 0.30203919 0.53038308 Br
0.28702521 0.19796081 0.46961692 Br
"
mb-dielectric-1297,2.979498727414845,"System
1.0
5.31649791 -0.00287278 3.05373996
3.5058793 5.05319959 0.03157414
-0.01141338 0.00210509 6.15035593
O Ba Pb 
6 2 2 
direct
0.43897043 0.81956959 0.81956959 O
0.56102957 0.18043041 0.18043041 O
0.0 0.71243007 0.28756993 O
0.0 0.28756993 0.71243007 O
0.5 0.70687347 0.29312653 O
0.5 0.29312653 0.70687347 O
0.99458334 0.25649426 0.25649426 Ba
0.00541666 0.74350574 0.74350574 Ba
0.5 0.0 0.5 Pb
0.5 0.5 0.0 Pb
"
mb-dielectric-1298,1.8915602025841,"System
1.0
5.01319707 0.0 0.0
0.0 6.21755906 0.0
0.0 0.0 7.02210019
H O F Hg 
4 4 4 4 
direct
0.64288786 0.50422429 0.3756848 H
0.14288786 0.99577571 0.6243152 H
0.35711214 0.00422429 0.1243152 H
0.85711214 0.49577571 0.8756848 H
0.46720518 0.59074864 0.37497265 O
0.03279482 0.40925136 0.87497265 O
0.53279482 0.09074864 0.12502735 O
0.96720518 0.90925136 0.62502735 O
0.40213842 0.10832991 0.62481803 F
0.59786158 0.60832991 0.87518197 F
0.90213842 0.39167009 0.37518197 F
0.09786158 0.89167009 0.12481803 F
0.25103123 0.50020469 0.1242238 Hg
0.75103123 0.99979531 0.8757762 Hg
0.74896877 0.00020469 0.3757762 Hg
0.24896877 0.49979531 0.6242238 Hg
"
mb-dielectric-1299,1.3766334539980685,"System
1.0
4.82110284 0.00152932 -2.22387678
-2.84689106 4.39791007 -0.86154578
0.00098997 -0.00152932 5.30929934
H F K 
2 4 2 
direct
0.5 0.5 0.0 H
0.5 0.0 0.5 H
0.21570467 0.35785233 0.85785233 F
0.5 0.85785233 0.64214767 F
0.78429533 0.64214767 0.14214767 F
0.5 0.14214767 0.35785233 F
0.0 0.75 0.75 K
0.0 0.25 0.25 K
"
mb-dielectric-1300,1.4877275736280935,"System
1.0
7.30505709 0.00319091 0.0
-3.11240089 7.95378413 0.0
0.0 0.0 11.09566634
C O K 
8 24 8 
direct
0.72520653 0.5545558 0.87055461 C
0.32782585 0.96185734 0.62449821 C
0.17217415 0.03814266 0.12449821 C
0.67217415 0.03814266 0.37550179 C
0.82782585 0.96185734 0.87550179 C
0.22520653 0.5545558 0.62944539 C
0.27479347 0.4454442 0.12944539 C
0.77479347 0.4454442 0.37055461 C
0.92735474 0.8506573 0.84267627 O
0.57264526 0.1493427 0.34267627 O
0.07264526 0.1493427 0.15732373 O
0.42735474 0.8506573 0.65732373 O
0.87216471 0.69918584 0.9225023 O
0.62783529 0.30081416 0.4225023 O
0.12783529 0.30081416 0.0774977 O
0.37216471 0.69918584 0.5774977 O
0.18140375 0.4368309 0.55418381 O
0.7064106 0.922352 0.95970379 O
0.7935894 0.077648 0.45970379 O
0.2935894 0.077648 0.04029621 O
0.66283727 0.56081091 0.76664716 O
0.83716273 0.43918909 0.26664716 O
0.33716273 0.43918909 0.23335284 O
0.16283727 0.56081091 0.73335284 O
0.2064106 0.922352 0.54029621 O
0.68140375 0.4368309 0.94581619 O
0.81859625 0.5631691 0.44581619 O
0.31859625 0.5631691 0.05418381 O
0.88769957 0.08736347 0.80700858 O
0.61230043 0.91263653 0.30700858 O
0.11230043 0.91263653 0.19299142 O
0.38769957 0.08736347 0.69299142 O
0.28329424 0.29966846 0.84101956 K
0.21670576 0.70033154 0.34101956 K
0.71670576 0.70033154 0.15898044 K
0.78329424 0.29966846 0.65898044 K
0.69909999 0.19742467 0.09152026 K
0.80090001 0.80257533 0.59152026 K
0.30090001 0.80257533 0.90847974 K
0.19909999 0.19742467 0.40847974 K
"
mb-dielectric-1301,2.2709762951940657,"System
1.0
6.14067945 0.0 2.07519195
3.07033973 5.60767772 1.03759597
-0.16040888 0.0 6.97223688
Br Ir 
6 2 
direct
0.56712913 0.3542825 0.79106728 Br
0.07858837 0.3542825 0.20893272 Br
0.78706219 0.0 0.20900992 Br
0.21293781 0.0 0.79099008 Br
0.92141163 0.6457175 0.79106728 Br
0.43287087 0.6457175 0.20893272 Br
0.83328392 0.33343216 0.0 Ir
0.16671608 0.66656784 0.0 Ir
"
mb-dielectric-1302,1.9240281529471788,"System
1.0
6.76063948 0.0 0.0
0.0 6.76063948 0.0
0.0 0.0 12.29553165
O Ge Lu 
28 8 8 
direct
0.30393523 0.69606477 0.75 O
0.80393523 0.80393523 0.0 O
0.19606477 0.19606477 0.5 O
0.69606477 0.30393523 0.25 O
0.46263346 0.58061003 0.37933317 O
0.53736654 0.41938997 0.87933317 O
0.58061003 0.46263346 0.62066683 O
0.08061003 0.03736654 0.12933317 O
0.91938997 0.96263346 0.62933317 O
0.03736654 0.08061003 0.87066683 O
0.96263346 0.91938997 0.37066683 O
0.41938997 0.53736654 0.12066683 O
0.33787566 0.9332878 0.32015583 O
0.66212434 0.0667122 0.82015583 O
0.9332878 0.33787566 0.67984417 O
0.4332878 0.16212434 0.07015583 O
0.82352705 0.35755639 0.04353773 O
0.14244361 0.32352705 0.29353773 O
0.85755639 0.67647295 0.79353773 O
0.32352705 0.14244361 0.70646227 O
0.67647295 0.85755639 0.20646227 O
0.17647295 0.64244361 0.54353773 O
0.35755639 0.82352705 0.95646227 O
0.64244361 0.17647295 0.45646227 O
0.0667122 0.66212434 0.17984417 O
0.83787566 0.5667122 0.42984417 O
0.16212434 0.4332878 0.92984417 O
0.5667122 0.83787566 0.57015583 O
0.64856792 0.39935078 0.38281836 Ge
0.35143208 0.60064922 0.88281836 Ge
0.39935078 0.64856792 0.61718164 Ge
0.89935078 0.85143208 0.13281836 Ge
0.10064922 0.14856792 0.63281836 Ge
0.85143208 0.89935078 0.86718164 Ge
0.14856792 0.10064922 0.36718164 Ge
0.60064922 0.35143208 0.11718164 Ge
0.64338393 0.87281223 0.38535861 Lu
0.35661607 0.12718777 0.88535861 Lu
0.87281223 0.64338393 0.61464139 Lu
0.37281223 0.85661607 0.13535861 Lu
0.62718777 0.14338393 0.63535861 Lu
0.85661607 0.37281223 0.86464139 Lu
0.14338393 0.62718777 0.36464139 Lu
0.12718777 0.35661607 0.11464139 Lu
"
mb-dielectric-1303,1.7929001645378952,"System
1.0
10.46302513 0.0 0.0
-5.23151256 9.0612458 0.0
0.0 0.0 6.8862105
Dy Se O F 
6 8 24 2 
direct
0.46217871 0.92435743 0.31736547 Dy
0.07564257 0.53782129 0.31736547 Dy
0.53782129 0.46217871 0.81736547 Dy
0.46217871 0.53782129 0.31736547 Dy
0.53782129 0.07564257 0.81736547 Dy
0.92435743 0.46217871 0.81736547 Dy
0.69004074 0.84502037 0.08430908 Se
0.15497963 0.84502037 0.08430908 Se
0.84502037 0.69004074 0.58430908 Se
0.84502037 0.15497963 0.58430908 Se
0.333333 0.666667 0.75134566 Se
0.30995926 0.15497963 0.58430908 Se
0.666667 0.333333 0.25134566 Se
0.15497963 0.30995926 0.08430908 Se
0.41686332 0.08057051 0.51436278 O
0.18224898 0.36449797 0.32395048 O
0.81775102 0.18224898 0.82395048 O
0.6637072 0.08057051 0.51436278 O
0.58313668 0.91942949 0.01436278 O
0.6637072 0.58313668 0.51436278 O
0.81775102 0.63550203 0.82395048 O
0.08057051 0.41686332 0.01436278 O
0.41919776 0.58080224 0.63865024 O
0.41686332 0.3362928 0.51436278 O
0.58080224 0.16160448 0.13865024 O
0.41919776 0.83839552 0.63865024 O
0.3362928 0.41686332 0.01436278 O
0.58080224 0.41919776 0.13865024 O
0.83839552 0.41919776 0.13865024 O
0.58313668 0.6637072 0.01436278 O
0.63550203 0.81775102 0.32395048 O
0.91942949 0.58313668 0.51436278 O
0.18224898 0.81775102 0.32395048 O
0.3362928 0.91942949 0.01436278 O
0.91942949 0.3362928 0.51436278 O
0.36449797 0.18224898 0.82395048 O
0.08057051 0.6637072 0.01436278 O
0.16160448 0.58080224 0.63865024 O
0.666667 0.333333 0.77194189 F
0.333333 0.666667 0.27194189 F
"
mb-dielectric-1305,2.3630992361727,"System
1.0
5.4890067 -0.00827062 -0.00964469
6.08661416 9.14634827 0.00125687
6.08352456 6.20927477 4.27693498
Li Nb Fe W O 
4 1 1 2 12 
direct
0.31886486 8.453e-05 0.27077732 Li
0.25620224 0.49788133 0.30758811 Li
0.77270192 0.99542612 0.80999887 Li
0.7757548 0.50446027 0.74403227 Li
0.0049161 0.50159121 0.01138847 Nb
0.00844913 0.99884423 0.00249902 Fe
0.51988437 0.99679238 0.50269158 W
0.48845274 0.5050279 0.50500902 W
0.37525875 0.30730007 0.12335478 O
0.24991309 0.12029632 0.61330039 O
0.14238221 0.31961735 0.72596377 O
0.87412875 0.18119533 0.24928294 O
0.37198539 0.79083089 0.13837424 O
0.74249287 0.37438933 0.37335136 O
0.23491921 0.6227131 0.62520998 O
0.62905553 0.19847091 0.85067099 O
0.12400602 0.82073377 0.73449535 O
0.85162459 0.69529313 0.23867386 O
0.7120041 0.88472691 0.37338941 O
0.61820133 0.68432392 0.87114727 O
"
mb-dielectric-1306,2.370661505833573,"System
1.0
4.77047946 3.01e-06 -6.33e-06
-3.53e-06 4.7804888 -3.25529004
-1.6e-06 -0.02403413 6.56583887
O W 
8 4 
direct
0.19721694 0.80234752 0.40103382 O
0.69721691 0.69765306 0.09896696 O
0.80278306 0.19765248 0.59896618 O
0.30278309 0.30234694 0.90103304 O
0.80278299 0.19765312 0.09896674 O
0.3027831 0.30234734 0.4010344 O
0.19721701 0.80234688 0.90103326 O
0.6972169 0.69765266 0.5989656 O
0.50000039 0.50000042 0.2499962 W
0.99999846 0.99999675 0.24999783 W
0.49999961 0.49999958 0.7500038 W
1.54e-06 3.25e-06 0.75000217 W
"
mb-dielectric-1307,1.526374680957027,"System
1.0
6.43692352 0.0 0.0
0.0 5.54527118 0.0
0.0 0.0 5.12414447
Li Cu F 
6 2 8 
direct
0.0 0.17216479 0.49612341 Li
0.24944258 0.66574033 0.49478163 Li
0.25055742 0.33425967 0.99478163 Li
0.5 0.82783521 0.99612341 Li
0.74944258 0.33425967 0.99478163 Li
0.75055742 0.66574033 0.49478163 Li
0.0 0.83134527 0.99295298 Cu
0.5 0.16865473 0.49295298 Cu
0.0 0.19514395 0.8668449 F
0.0 0.83864893 0.40825151 F
0.23103735 0.34521886 0.36549797 F
0.26896265 0.65478114 0.86549797 F
0.5 0.16135107 0.90825151 F
0.5 0.80485605 0.3668449 F
0.73103735 0.65478114 0.86549797 F
0.76896265 0.34521886 0.36549797 F
"
mb-dielectric-1308,1.557654647218054,"System
1.0
5.90244149 0.0 0.0
0.0 5.90244149 0.0
-2.95122024 -2.95122024 4.17365622
Li Cu F 
4 1 7 
direct
0.11858542 0.37286181 0.74572361 Li
0.62713819 0.37286181 0.74572361 Li
0.62713819 0.37286181 0.25427639 Li
0.62713819 0.88141458 0.25427639 Li
0.0 0.0 0.0 Cu
0.23326199 0.23326199 0.46652399 F
0.23326199 0.23326199 0.0 F
0.23326199 0.76673801 0.0 F
0.75 0.25 0.5 F
0.76673801 0.76673801 0.53347601 F
0.76673801 0.23326199 0.0 F
0.76673801 0.76673801 0.0 F
"
mb-dielectric-1309,1.9406796060486984,"System
1.0
3.83673389 0.0 0.0
0.0 3.83673389 0.0
0.0 0.0 6.93441353
H Cl Ca 
2 2 2 
direct
0.25 0.75 0.0 H
0.75 0.25 0.0 H
0.25 0.25 0.65350317 Cl
0.75 0.75 0.34649683 Cl
0.75 0.75 0.80909874 Ca
0.25 0.25 0.19090126 Ca
"
mb-dielectric-1310,1.8732453122856063,"System
1.0
4.12792399 0.0 0.0
0.0 4.12792399 0.0
0.0 0.0 7.03732357
H Cl Sr 
2 2 2 
direct
0.25 0.75 0.0 H
0.75 0.25 0.0 H
0.25 0.25 0.65024061 Cl
0.75 0.75 0.34975939 Cl
0.75 0.75 0.79986712 Sr
0.25 0.25 0.20013288 Sr
"
mb-dielectric-1311,1.820841563673235,"System
1.0
7.29678451 -0.03438482 -0.0244598
3.53149888 6.38535595 -0.02445981
3.53149888 2.07128308 6.04012849
Fe H N O S 
3 10 1 14 2 
direct
0.49870236 0.99934449 0.99934449 Fe
0.99934449 0.99934449 0.49870236 Fe
0.99934449 0.49870236 0.99934449 Fe
0.09569259 0.09569259 0.8718513 H
0.09569259 0.8718513 0.09569259 H
0.31370733 0.31370733 0.71574421 H
0.31370733 0.71574421 0.31370733 H
0.27800936 0.69645162 0.69645162 H
0.8718513 0.09569259 0.09569259 H
0.71574421 0.31370733 0.31370733 H
0.69645162 0.27800936 0.69645161 H
0.69645162 0.69645161 0.27800936 H
0.94265496 0.94265495 0.94265496 H
0.00068418 0.00068418 0.00068418 N
0.16710405 0.16710405 0.49550407 O
0.16710405 0.49550407 0.16710405 O
0.49550407 0.16710405 0.16710405 O
0.38853363 0.38853363 0.38853363 O
0.26420105 0.26420105 0.87800369 O
0.26420105 0.87800369 0.26420105 O
0.11828208 0.73399074 0.73399074 O
0.87800369 0.26420105 0.26420105 O
0.73399074 0.73399074 0.11828208 O
0.73399074 0.11828208 0.73399074 O
0.61078373 0.61078373 0.61078373 O
0.50385384 0.83205578 0.83205578 O
0.83205578 0.50385384 0.83205578 O
0.83205578 0.83205578 0.50385384 O
0.30527726 0.30527726 0.30527726 S
0.69402002 0.69402002 0.69402002 S
"
mb-dielectric-1313,2.107291705799967,"System
1.0
4.75247088 0.0 0.0
0.0 4.75247088 0.0
0.0 0.0 7.93297732
H I Ba 
2 2 2 
direct
0.5 0.5 0.0 H
0.0 0.0 0.0 H
0.0 0.5 0.66156736 I
0.5 0.0 0.33843264 I
0.5 0.0 0.82897452 Ba
0.0 0.5 0.17102548 Ba
"
mb-dielectric-1314,1.5938423175877008,"System
1.0
4.71127054 0.0 0.0
0.0 8.43967899 0.0
0.0 0.0 9.09317355
H O Se 
8 16 4 
direct
0.42330025 0.52926871 0.54299991 H
0.92330025 0.47073129 0.95700009 H
0.07669975 0.02926871 0.45700009 H
0.57669975 0.97073129 0.04299991 H
0.98420051 0.79039444 0.73547954 H
0.48420051 0.20960556 0.76452046 H
0.51579949 0.29039444 0.26452046 H
0.01579949 0.70960556 0.23547954 H
0.0726182 0.3931508 0.92047804 O
0.4273818 0.8931508 0.07952196 O
0.9273818 0.1068492 0.42047804 O
0.2200537 0.37532875 0.51248211 O
0.2799463 0.87532875 0.48751789 O
0.7799463 0.12467125 0.01248211 O
0.80682479 0.37880963 0.29100552 O
0.7200537 0.62467125 0.98751789 O
0.69317521 0.87880963 0.70899448 O
0.19317521 0.12119037 0.79100552 O
0.82607081 0.76462678 0.25918051 O
0.30682479 0.62119037 0.20899448 O
0.17392919 0.73537322 0.75918051 O
0.67392919 0.26462678 0.74081949 O
0.32607081 0.23537322 0.24081949 O
0.5726182 0.6068492 0.57952196 O
0.4268914 0.78785311 0.62900617 Se
0.5731086 0.71214689 0.12900617 Se
0.0731086 0.28785311 0.37099383 Se
0.9268914 0.21214689 0.87099383 Se
"
mb-dielectric-1316,1.790884325317151,"System
1.0
10.37698493 0.0 0.0
0.0 6.74364039 0.0
0.0 0.0 5.08696173
Li Fe Si O 
4 4 4 16 
direct
0.1566974 0.71283353 0.68406164 Li
0.3433026 0.21283353 0.18406164 Li
0.6566974 0.71283353 0.81593836 Li
0.8433026 0.21283353 0.31593836 Li
0.1595448 0.21409789 0.68311088 Fe
0.3404552 0.71409789 0.18311088 Fe
0.6595448 0.21409789 0.81688912 Fe
0.8404552 0.71409789 0.31688912 Fe
0.09188164 0.96305753 0.18258602 Si
0.40811836 0.46305753 0.68258602 Si
0.59188164 0.96305753 0.31741398 Si
0.90811836 0.46305753 0.81741398 Si
0.0618981 0.45020448 0.74264684 O
0.11366824 0.97604771 0.86118765 O
0.15974192 0.1604099 0.31566459 O
0.16783828 0.76517296 0.29455111 O
0.33216172 0.26517296 0.79455111 O
0.34025808 0.6604099 0.81566459 O
0.38633176 0.47604771 0.36118765 O
0.4381019 0.95020448 0.24264684 O
0.5618981 0.45020448 0.75735316 O
0.61366824 0.97604771 0.63881235 O
0.65974192 0.1604099 0.18433541 O
0.66783828 0.76517296 0.20544889 O
0.83216172 0.26517296 0.70544889 O
0.84025808 0.6604099 0.68433541 O
0.88633176 0.47604771 0.13881235 O
0.9381019 0.95020448 0.25735316 O
"
mb-dielectric-1317,1.4632156368750695,"System
1.0
8.62789447 -0.01015891 -0.86484869
-0.95486653 8.57489907 -0.8648499
-0.00910134 -0.01015782 8.671127
O Si Cl 
12 8 8 
direct
0.89431227 0.24110488 0.8710887 O
0.275767 0.03728776 0.17349866 O
0.03728776 0.17349866 0.275767 O
0.17349866 0.275767 0.03728776 O
0.96271224 0.82650134 0.724233 O
0.82650134 0.724233 0.96271224 O
0.724233 0.96271224 0.82650134 O
0.1289113 0.10568773 0.75889512 O
0.24110488 0.8710887 0.89431227 O
0.8710887 0.89431227 0.24110488 O
0.10568773 0.75889512 0.1289113 O
0.75889512 0.1289113 0.10568773 O
0.74197463 0.13813588 0.91813745 Si
0.13813588 0.91813745 0.74197463 Si
0.20232566 0.20232566 0.20232566 Si
0.25802537 0.86186412 0.08186255 Si
0.86186412 0.08186255 0.25802537 Si
0.08186255 0.25802537 0.86186412 Si
0.79767434 0.79767434 0.79767434 Si
0.91813745 0.74197463 0.13813588 Si
0.55048976 0.24248621 0.85644225 Cl
0.85644225 0.55048976 0.24248621 Cl
0.44951024 0.75751379 0.14355775 Cl
0.75751379 0.14355775 0.44951024 Cl
0.14355775 0.44951024 0.75751379 Cl
0.6473525 0.6473525 0.6473525 Cl
0.3526475 0.3526475 0.3526475 Cl
0.24248621 0.85644225 0.55048976 Cl
"
mb-dielectric-1318,3.159292853366615,"System
1.0
4.42519434 0.0 0.0
-2.21259717 3.83233072 0.0
0.0 0.0 7.37806524
Te I Bi 
1 1 1 
direct
0.66666667 0.33333333 0.69153698 Te
0.33333333 0.66666667 0.20502779 I
0.0 0.0 0.92273523 Bi
"
mb-dielectric-1320,2.076655805215042,"System
1.0
3.08163207 0.0 0.0
0.0 3.77401641 0.0
0.0 0.0 5.88121003
O K Au 
2 1 1 
direct
0.5 0.0 0.77050746 O
0.5 0.0 0.22949254 O
0.0 0.5 0.5 K
0.0 0.0 0.0 Au
"
mb-dielectric-1322,1.7578994093330065,"System
1.0
8.1828092 0.0 0.0
-4.0914046 7.26893985 0.0
0.0 0.0 6.08252652
Li Fe C O 
4 4 4 16 
direct
0.02969639 0.82253597 0.5016707 Li
0.20716042 0.17746403 0.0016707 Li
0.79283958 0.82253597 0.0016707 Li
0.97030361 0.17746403 0.5016707 Li
0.27818712 0.57600183 0.7620867 Fe
0.29781471 0.57600183 0.2620867 Fe
0.70218529 0.42399817 0.2620867 Fe
0.72181288 0.42399817 0.7620867 Fe
0.15360205 0.79818272 0.02301854 C
0.64458066 0.79818272 0.52301854 C
0.35541934 0.20181728 0.52301854 C
0.84639795 0.20181728 0.02301854 C
0.08831445 0.90579453 0.0356328 O
0.17401129 0.73748194 0.83081293 O
0.19933406 0.74352495 0.20458286 O
0.17155549 0.44052676 0.50868647 O
0.26897127 0.44052676 0.00868647 O
0.18252093 0.09420547 0.5356328 O
0.54419089 0.74352495 0.70458286 O
0.56347065 0.73748194 0.33081293 O
0.43652935 0.26251806 0.33081293 O
0.45580911 0.25647505 0.70458286 O
0.81747907 0.90579453 0.5356328 O
0.73102873 0.55947324 0.00868647 O
0.82844451 0.55947324 0.50868647 O
0.80066594 0.25647505 0.20458286 O
0.82598871 0.26251806 0.83081293 O
0.91168555 0.09420547 0.0356328 O
"
mb-dielectric-1323,1.562583331102744,"System
1.0
4.67104626 0.02792999 3.22912251
1.7080916 4.3476288 3.22912254
0.04071918 0.02792993 5.67840183
Li F Bi 
1 6 1 
direct
0.5 0.5 0.5 Li
0.74995787 0.11334116 0.38452107 F
0.38452107 0.74995787 0.11334116 F
0.11334116 0.38452107 0.74995787 F
0.61547893 0.25004213 0.88665884 F
0.88665884 0.61547893 0.25004213 F
0.25004213 0.88665884 0.61547893 F
0.0 0.0 0.0 Bi
"
mb-dielectric-1324,1.1814080582085091,"System
1.0
5.5776984 0.0 0.0
0.0 5.5776984 0.0
0.0 0.0 5.5776984
N 
4 
direct
0.47120775 0.97120775 0.52879225 N
0.97120775 0.52879225 0.47120775 N
0.02879225 0.02879225 0.02879225 N
0.52879225 0.47120775 0.97120775 N
"
mb-dielectric-1326,1.4768399823045604,"System
1.0
5.34107034 -0.01205112 -0.61316725
-0.68622292 5.2968174 -0.61316818
-0.01061479 -0.01205029 5.37614117
F Rb Bi 
6 1 1 
direct
0.22554769 0.91921359 0.30669641 F
0.91921359 0.30669641 0.22554769 F
0.69330359 0.77445231 0.08078641 F
0.08078641 0.69330359 0.77445231 F
0.77445231 0.08078641 0.69330359 F
0.30669641 0.22554769 0.91921359 F
0.5 0.5 0.5 Rb
0.0 0.0 0.0 Bi
"
mb-dielectric-1327,2.653584996440352,"System
1.0
4.13286451 0.0 0.0
-2.06643225 3.57916591 0.0
0.0 0.0 5.96006723
La N 
2 2 
direct
0.333333 0.666667 0.9987413 La
0.666667 0.333333 0.4987413 La
0.333333 0.666667 0.4112587 N
0.666667 0.333333 0.9112587 N
"
mb-dielectric-1328,1.4780298824223237,"System
1.0
5.52330625 -0.00951511 -0.56708223
-0.6273196 5.48757434 -0.56708261
-0.00850412 -0.00951477 5.55233481
F Cs Bi 
6 1 1 
direct
0.21676828 0.9150515 0.29384586 F
0.9150515 0.29384586 0.21676828 F
0.70615414 0.78323172 0.0849485 F
0.0849485 0.70615414 0.78323172 F
0.78323172 0.0849485 0.70615414 F
0.29384586 0.21676828 0.9150515 F
0.5 0.5 0.5 Cs
0.0 0.0 0.0 Bi
"
mb-dielectric-1329,2.00940057396893,"System
1.0
4.33361042 -0.01947139 -2.49142103
-2.87835987 4.08687283 -0.01587477
-0.01371358 0.01947139 4.99871683
N Na P 
4 2 2 
direct
0.62594744 0.875 0.00094744 N
0.87405256 0.99905256 0.625 N
0.37405256 0.375 0.24905256 N
0.12594744 0.75094744 0.125 N
0.0 0.5 0.5 Na
0.5 0.25 0.75 Na
0.5 0.75 0.25 P
0.0 0.0 0.0 P
"
mb-dielectric-1330,1.5717294084330675,"System
1.0
5.05495885 0.0 0.0
-2.52747942 4.37772278 0.0
0.0 0.0 11.16436602
O Al P 
12 3 3 
direct
0.17095481 0.75351511 0.2218666 O
0.24648489 0.4174397 0.88853327 O
0.5825603 0.82904519 0.55519994 O
0.4174397 0.24648489 0.11146673 O
0.82904519 0.5825603 0.44480006 O
0.75351511 0.17095481 0.7781334 O
0.71988144 0.1375319 0.26486526 O
0.8624681 0.58234954 0.93153192 O
0.41765046 0.28011856 0.59819859 O
0.58234954 0.8624681 0.06846808 O
0.28011856 0.41765046 0.40180141 O
0.1375319 0.71988144 0.73513474 O
0.47298588 0.0 0.66666667 Al
0.0 0.47298588 0.33333333 Al
0.52701412 0.52701412 0.0 Al
0.47350281 0.0 0.16666667 P
1.0 0.47350281 0.83333333 P
0.52649719 0.52649719 0.5 P
"
mb-dielectric-1333,1.5303805626923854,"System
1.0
3.41955664 0.0 0.0
0.0 3.28798416 -0.98314614
0.0 0.0115361 6.0282377
H O Na 
2 2 2 
direct
0.25 0.94878922 0.89757843 H
0.75 0.05121078 0.10242157 H
0.75 0.13536761 0.27073521 O
0.25 0.86463239 0.72926479 O
0.25 0.66287509 0.32575018 Na
0.75 0.33712491 0.67424982 Na
"
mb-dielectric-1334,1.4810002250731316,"System
1.0
5.4658625 0.0 0.0
0.0 9.0359887 0.0
0.0 0.0 10.05294797
Li Mn F 
8 8 24 
direct
0.18300587 0.16536564 0.00479276 Li
0.15171726 0.82755966 0.78196187 Li
0.34828274 0.32755966 0.28196187 Li
0.31699413 0.66536564 0.50479276 Li
0.68300587 0.33463436 0.00479276 Li
0.65171726 0.67244034 0.78196187 Li
0.84828274 0.17244034 0.28196187 Li
0.81699413 0.83463436 0.50479276 Li
0.15639189 0.47744982 0.80720323 Mn
0.16149415 0.14329786 0.57207324 Mn
0.33850585 0.64329786 0.07207324 Mn
0.34360811 0.97744982 0.30720323 Mn
0.65639189 0.02255018 0.80720323 Mn
0.66149415 0.35670214 0.57207324 Mn
0.83850585 0.85670214 0.07207324 Mn
0.84360811 0.52255018 0.30720323 Mn
0.00766014 0.33234213 0.94223196 F
0.01373117 0.99841843 0.43157166 F
0.04163373 0.68148543 0.93201699 F
0.17654127 0.82535278 0.17231657 F
0.17218936 0.15640512 0.19902333 F
0.17405795 0.49212088 0.20119838 F
0.32594205 0.99212088 0.70119838 F
0.32781064 0.65640512 0.69902333 F
0.32345873 0.32535278 0.67231657 F
0.45836627 0.18148543 0.43201699 F
0.48626883 0.49841843 0.93157166 F
0.49233986 0.83234213 0.44223196 F
0.50766014 0.16765787 0.94223196 F
0.51373117 0.50158157 0.43157166 F
0.54163373 0.81851457 0.93201699 F
0.67654127 0.67464722 0.17231657 F
0.67218936 0.34359488 0.19902333 F
0.67405795 0.00787912 0.20119838 F
0.82594205 0.50787912 0.70119838 F
0.82781064 0.84359488 0.69902333 F
0.82345873 0.17464722 0.67231657 F
0.95836627 0.31851457 0.43201699 F
0.98626883 0.00158157 0.93157166 F
0.99233986 0.66765787 0.44223196 F
"
